,DB_ID,SKU,Store,Date,Unit Sales,Dollar Sales,Month,Year/Month,Week,Week of month,Period of month,Unit Cost,Profit,Day of the week
2003,93964,7312455530,312,2016-02-11,3.0,68.97,2,2016-02,2016-06,2,Middle,14.5,25.47,4
2004,93965,7312455530,312,2016-02-12,1.0,22.99,2,2016-02,2016-06,2,Middle,14.5,8.489999999999998,5
2005,93966,7312455530,312,2016-02-15,2.0,45.98,2,2016-02,2016-07,3,Middle,14.5,16.979999999999997,1
2006,93967,7312455530,312,2016-02-16,4.0,91.96,2,2016-02,2016-07,3,Middle,14.5,33.959999999999994,2
2007,93968,7312455530,312,2016-02-18,3.0,68.97,2,2016-02,2016-07,3,Middle,14.5,25.47,4
2008,93969,7312455530,312,2016-02-19,3.0,68.97,2,2016-02,2016-07,3,Middle,14.5,25.47,5
2009,93970,7312455530,312,2016-02-23,4.0,91.96,2,2016-02,2016-08,4,End,14.5,33.959999999999994,2
2010,93971,7312455530,312,2016-02-24,3.0,68.97,2,2016-02,2016-08,4,End,14.5,25.47,3
2011,93972,7312455530,312,2016-02-25,3.0,68.97,2,2016-02,2016-08,4,End,14.5,25.47,4
2012,93973,7312455530,312,2016-02-25,3.0,68.97,2,2016-02,2016-08,4,End,14.5,25.47,4
2013,93974,7312455530,312,2016-02-26,1.0,22.99,2,2016-02,2016-08,4,End,14.5,8.489999999999998,5
2014,93975,7312455530,312,2016-03-02,5.0,114.95,3,2016-03,2016-09,0,Beginning,14.5,42.45,3
2015,93976,7312455530,312,2016-03-03,2.0,45.98,3,2016-03,2016-09,0,Beginning,14.5,16.979999999999997,4
2016,93977,7312455530,312,2016-03-03,2.0,45.98,3,2016-03,2016-09,0,Beginning,14.5,16.979999999999997,4
2017,93978,7312455530,312,2016-03-07,2.0,45.98,3,2016-03,2016-10,1,Beginning,14.5,16.979999999999997,1
2018,93979,7312455530,312,2016-03-08,2.0,45.98,3,2016-03,2016-10,1,Beginning,14.5,16.979999999999997,2
2019,93980,7312455530,312,2016-03-08,4.0,91.96,3,2016-03,2016-10,1,Beginning,14.5,33.959999999999994,2
2020,93981,7312455530,312,2016-03-08,4.0,91.96,3,2016-03,2016-10,1,Beginning,14.5,33.959999999999994,2
2021,93982,7312455530,312,2016-03-16,5.0,114.95,3,2016-03,2016-11,2,Middle,14.5,42.45,3
2022,93983,7312455530,312,2016-03-17,2.0,45.98,3,2016-03,2016-11,2,Middle,14.5,16.979999999999997,4
2023,93984,7312455530,312,2016-03-17,3.0,68.97,3,2016-03,2016-11,2,Middle,14.5,25.47,4
2024,93985,7312455530,312,2016-03-17,3.0,68.97,3,2016-03,2016-11,2,Middle,14.5,25.47,4
2025,93986,7312455530,312,2016-03-17,3.0,68.97,3,2016-03,2016-11,2,Middle,14.5,25.47,4
2026,93987,7312455530,312,2016-03-18,3.0,68.97,3,2016-03,2016-11,2,Middle,14.5,25.47,5
2027,93988,7312455530,312,2016-03-22,2.0,45.98,3,2016-03,2016-12,3,Middle,14.5,16.979999999999997,2
2028,93989,7312455530,312,2016-03-22,2.0,45.98,3,2016-03,2016-12,3,Middle,14.5,16.979999999999997,2
2029,93990,7312455530,312,2016-03-22,4.0,91.96,3,2016-03,2016-12,3,Middle,14.5,33.959999999999994,2
2030,93991,7312455530,312,2016-03-23,3.0,68.97,3,2016-03,2016-12,3,Middle,14.5,25.47,3
2031,93992,7312455530,312,2016-03-24,3.0,68.97,3,2016-03,2016-12,3,Middle,14.5,25.47,4
2032,93993,7312455530,312,2016-03-29,2.0,45.98,3,2016-03,2016-13,4,End,14.5,16.979999999999997,2
2033,93994,7312455530,312,2016-03-29,2.0,45.98,3,2016-03,2016-13,4,End,14.5,16.979999999999997,2
2034,93995,7312455530,312,2016-03-30,5.0,114.95,3,2016-03,2016-13,4,End,14.5,42.45,3
2035,93996,7312455530,312,2016-03-31,3.0,68.97,3,2016-03,2016-13,4,End,14.5,25.47,4
2036,93997,7312455530,312,2016-04-01,1.0,22.99,4,2016-04,2016-13,0,Beginning,14.5,8.489999999999998,5
2037,93998,7312455530,312,2016-04-04,2.0,45.98,4,2016-04,2016-14,1,Beginning,14.5,16.979999999999997,1
2038,93999,7312455530,312,2016-04-05,4.0,91.96,4,2016-04,2016-14,1,Beginning,14.5,33.959999999999994,2
2039,94000,7312455530,312,2016-04-07,2.0,45.98,4,2016-04,2016-14,1,Beginning,14.5,16.979999999999997,4
2040,94001,7312455530,312,2016-04-07,3.0,68.97,4,2016-04,2016-14,1,Beginning,14.5,25.47,4
2041,94002,7312455530,312,2016-04-08,1.0,22.99,4,2016-04,2016-14,1,Beginning,14.5,8.489999999999998,5
2042,94003,7312455530,312,2016-04-08,3.0,68.97,4,2016-04,2016-14,1,Beginning,14.5,25.47,5
2043,94004,7312455530,312,2016-04-12,2.0,45.98,4,2016-04,2016-15,2,Middle,14.5,16.979999999999997,2
2044,94005,7312455530,312,2016-04-13,5.0,114.95,4,2016-04,2016-15,2,Middle,14.5,42.45,3
2045,94006,7312455530,312,2016-04-13,5.0,114.95,4,2016-04,2016-15,2,Middle,14.5,42.45,3
2046,94007,7312455530,312,2016-04-14,2.0,45.98,4,2016-04,2016-15,2,Middle,14.5,16.979999999999997,4
2047,94008,7312455530,312,2016-04-21,3.0,68.97,4,2016-04,2016-16,3,Middle,14.5,25.47,4
2048,94009,7312455530,312,2016-04-25,2.0,45.98,4,2016-04,2016-17,4,End,14.5,16.979999999999997,1
2049,94010,7312455530,312,2016-04-26,2.0,45.98,4,2016-04,2016-17,4,End,14.5,16.979999999999997,2
2050,94011,7312455530,312,2016-04-26,4.0,91.96,4,2016-04,2016-17,4,End,14.5,33.959999999999994,2
2051,94012,7312455530,312,2016-04-28,2.0,45.98,4,2016-04,2016-17,4,End,14.5,16.979999999999997,4
2052,94013,7312455530,312,2016-04-28,2.0,45.98,4,2016-04,2016-17,4,End,14.5,16.979999999999997,4
2053,94014,7312455530,312,2016-04-29,3.0,68.97,4,2016-04,2016-17,4,End,14.5,25.47,5
2054,94015,7312455530,312,2016-05-02,2.0,45.98,5,2016-05,2016-18,1,Beginning,14.5,16.979999999999997,1
2055,94016,7312455530,312,2016-05-03,2.0,45.98,5,2016-05,2016-18,1,Beginning,14.5,16.979999999999997,2
2056,94017,7312455530,312,2016-05-05,2.0,45.98,5,2016-05,2016-18,1,Beginning,14.5,16.979999999999997,4
2057,94018,7312455530,312,2016-05-10,2.0,45.98,5,2016-05,2016-19,2,Middle,14.5,16.979999999999997,2
2058,94019,7312455530,312,2016-05-10,2.0,45.98,5,2016-05,2016-19,2,Middle,14.5,16.979999999999997,2
2059,94020,7312455530,312,2016-05-10,4.0,91.96,5,2016-05,2016-19,2,Middle,14.5,33.959999999999994,2
2060,94021,7312455530,312,2016-05-12,3.0,68.97,5,2016-05,2016-19,2,Middle,14.5,25.47,4
2061,94022,7312455530,312,2016-05-13,3.0,68.97,5,2016-05,2016-19,2,Middle,14.5,25.47,5
2062,94023,7312455530,312,2016-05-17,4.0,91.96,5,2016-05,2016-20,3,Middle,14.5,33.959999999999994,2
2063,94024,7312455530,312,2016-05-19,2.0,45.98,5,2016-05,2016-20,3,Middle,14.5,16.979999999999997,4
2064,94025,7312455530,312,2016-05-20,1.0,22.99,5,2016-05,2016-20,3,Middle,14.5,8.489999999999998,5
2065,94026,7312455530,312,2016-05-24,2.0,45.98,5,2016-05,2016-21,4,End,14.5,16.979999999999997,2
2066,94027,7312455530,312,2016-05-24,4.0,91.96,5,2016-05,2016-21,4,End,14.5,33.959999999999994,2
2067,94028,7312455530,312,2016-05-25,5.0,114.95,5,2016-05,2016-21,4,End,14.5,42.45,3
2068,94029,7312455530,312,2016-05-26,2.0,45.98,5,2016-05,2016-21,4,End,14.5,16.979999999999997,4
2069,94030,7312455530,312,2016-05-31,2.0,45.98,5,2016-05,2016-22,5,End,14.5,16.979999999999997,2
2070,94031,7312455530,312,2016-06-01,5.0,114.95,6,2016-06,2016-22,0,Beginning,14.5,42.45,3
2071,94032,7312455530,312,2016-06-01,5.0,114.95,6,2016-06,2016-22,0,Beginning,14.5,42.45,3
2072,94033,7312455530,312,2016-06-02,3.0,68.97,6,2016-06,2016-22,0,Beginning,14.5,25.47,4
2073,94034,7312455530,312,2016-06-03,3.0,68.97,6,2016-06,2016-22,0,Beginning,14.5,25.47,5
2074,94035,7312455530,312,2016-06-06,2.0,45.98,6,2016-06,2016-23,1,Beginning,14.5,16.979999999999997,1
2075,94036,7312455530,312,2016-06-07,4.0,91.96,6,2016-06,2016-23,1,Beginning,14.5,33.959999999999994,2
2076,94037,7312455530,312,2016-06-07,4.0,91.96,6,2016-06,2016-23,1,Beginning,14.5,33.959999999999994,2
2077,94038,7312455530,312,2016-06-08,5.0,114.95,6,2016-06,2016-23,1,Beginning,14.5,42.45,3
2078,94039,7312455530,312,2016-06-10,3.0,68.97,6,2016-06,2016-23,1,Beginning,14.5,25.47,5
2079,94040,7312455530,312,2016-06-14,4.0,91.96,6,2016-06,2016-24,2,Middle,14.5,33.959999999999994,2
2080,94041,7312455530,312,2016-06-15,5.0,114.95,6,2016-06,2016-24,2,Middle,14.5,42.45,3
2081,94042,7312455530,312,2016-06-16,3.0,68.97,6,2016-06,2016-24,2,Middle,14.5,25.47,4
2082,94043,7312455530,312,2016-06-16,3.0,68.97,6,2016-06,2016-24,2,Middle,14.5,25.47,4
2083,94044,7312455530,312,2016-06-21,4.0,91.96,6,2016-06,2016-25,3,Middle,14.5,33.959999999999994,2
2084,94045,7312455530,312,2016-06-22,3.0,68.97,6,2016-06,2016-25,3,Middle,14.5,25.47,3
2085,94046,7312455530,312,2016-06-23,2.0,45.98,6,2016-06,2016-25,3,Middle,14.5,16.979999999999997,4
2086,94047,7312455530,312,2016-06-28,2.0,45.98,6,2016-06,2016-26,4,End,14.5,16.979999999999997,2
2087,94048,7312455530,312,2016-06-28,4.0,91.96,6,2016-06,2016-26,4,End,14.5,33.959999999999994,2
2088,94049,7312455530,312,2016-06-29,5.0,114.95,6,2016-06,2016-26,4,End,14.5,42.45,3
2089,94050,7312455530,312,2016-06-30,3.0,68.97,6,2016-06,2016-26,4,End,14.5,25.47,4
2090,94051,7312455530,312,2016-07-06,3.0,68.97,7,2016-07,2016-27,1,Beginning,14.5,25.47,3
2091,94052,7312455530,312,2016-07-07,2.0,45.98,7,2016-07,2016-27,1,Beginning,14.5,16.979999999999997,4
2092,94053,7312455530,312,2016-07-07,3.0,68.97,7,2016-07,2016-27,1,Beginning,14.5,25.47,4
2093,94054,7312455530,312,2016-07-12,2.0,45.98,7,2016-07,2016-28,2,Middle,14.5,16.979999999999997,2
2094,94055,7312455530,312,2016-07-12,4.0,91.96,7,2016-07,2016-28,2,Middle,14.5,33.959999999999994,2
2095,94056,7312455530,312,2016-07-13,3.0,68.97,7,2016-07,2016-28,2,Middle,14.5,25.47,3
2096,94057,7312455530,312,2016-07-14,2.0,45.98,7,2016-07,2016-28,2,Middle,14.5,16.979999999999997,4
2097,94058,7312455530,312,2016-07-18,2.0,45.98,7,2016-07,2016-29,3,Middle,14.5,16.979999999999997,1
2098,94059,7312455530,312,2016-07-20,5.0,114.95,7,2016-07,2016-29,3,Middle,14.5,42.45,3
2099,94060,7312455530,312,2016-07-21,2.0,45.98,7,2016-07,2016-29,3,Middle,14.5,16.979999999999997,4
2100,94061,7312455530,312,2016-07-26,4.0,91.96,7,2016-07,2016-30,4,End,14.5,33.959999999999994,2
2101,94062,7312455530,312,2016-07-27,5.0,114.95,7,2016-07,2016-30,4,End,14.5,42.45,3
2102,94063,7312455530,312,2016-07-28,2.0,45.98,7,2016-07,2016-30,4,End,14.5,16.979999999999997,4
2103,94064,7312455530,312,2016-07-28,3.0,68.97,7,2016-07,2016-30,4,End,14.5,25.47,4
2104,94065,7312455530,312,2016-08-03,3.0,68.97,8,2016-08,2016-31,1,Beginning,14.5,25.47,3
2105,94066,7312455530,312,2016-08-03,5.0,114.95,8,2016-08,2016-31,1,Beginning,14.5,42.45,3
2106,94067,7312455530,312,2016-08-03,5.0,114.95,8,2016-08,2016-31,1,Beginning,14.5,42.45,3
2107,94068,7312455530,312,2016-08-04,2.0,45.98,8,2016-08,2016-31,1,Beginning,14.5,16.979999999999997,4
2108,94069,7312455530,312,2016-08-05,3.0,68.97,8,2016-08,2016-31,1,Beginning,14.5,25.47,5
2109,94070,7312455530,312,2016-08-06,2.0,45.98,8,2016-08,2016-31,1,Beginning,14.5,16.979999999999997,6
2110,94071,7312455530,312,2016-08-09,2.0,45.98,8,2016-08,2016-32,2,Middle,14.5,16.979999999999997,2
2111,94072,7312455530,312,2016-08-09,4.0,91.96,8,2016-08,2016-32,2,Middle,14.5,33.959999999999994,2
2112,94073,7312455530,312,2016-08-10,3.0,68.97,8,2016-08,2016-32,2,Middle,14.5,25.47,3
2113,94074,7312455530,312,2016-08-11,3.0,68.97,8,2016-08,2016-32,2,Middle,14.5,25.47,4
2114,94075,7312455530,312,2016-08-15,2.0,45.98,8,2016-08,2016-33,3,Middle,14.5,16.979999999999997,1
2115,94076,7312455530,312,2016-08-16,2.0,45.98,8,2016-08,2016-33,3,Middle,14.5,16.979999999999997,2
2116,94077,7312455530,312,2016-08-16,2.0,45.98,8,2016-08,2016-33,3,Middle,14.5,16.979999999999997,2
2117,94078,7312455530,312,2016-08-17,3.0,68.97,8,2016-08,2016-33,3,Middle,14.5,25.47,3
2118,94079,7312455530,312,2016-08-17,5.0,114.95,8,2016-08,2016-33,3,Middle,14.5,42.45,3
2119,94080,7312455530,312,2016-08-18,3.0,68.97,8,2016-08,2016-33,3,Middle,14.5,25.47,4
2120,94081,7312455530,312,2016-08-19,1.0,22.99,8,2016-08,2016-33,3,Middle,14.5,8.489999999999998,5
2121,94082,7312455530,312,2016-08-19,3.0,68.97,8,2016-08,2016-33,3,Middle,14.5,25.47,5
2122,94597,7312455520,312,2014-08-20,1.0,31.99,8,2014-08,2014-33,3,Middle,25.0,6.989999999999998,3
2123,94598,7312455520,312,2014-08-20,1.0,31.99,8,2014-08,2014-33,3,Middle,25.0,6.989999999999998,3
2124,94599,7312455520,312,2014-08-22,2.0,63.98,8,2014-08,2014-33,3,Middle,25.0,13.979999999999997,5
2125,94600,7312455520,312,2014-08-28,1.0,31.99,8,2014-08,2014-34,4,End,25.0,6.989999999999998,4
2126,94601,7312455520,312,2014-08-29,2.0,63.98,8,2014-08,2014-34,4,End,25.0,13.979999999999997,5
2127,94602,7312455520,312,2014-08-29,2.0,63.98,8,2014-08,2014-34,4,End,25.0,13.979999999999997,5
2128,94603,7312455520,312,2014-09-01,3.0,95.97,9,2014-09,2014-35,1,Beginning,25.0,20.97,1
2129,94604,7312455520,312,2014-09-03,1.0,31.99,9,2014-09,2014-35,1,Beginning,25.0,6.989999999999998,3
2130,94605,7312455520,312,2014-09-03,1.0,31.99,9,2014-09,2014-35,1,Beginning,25.0,6.989999999999998,3
2131,94606,7312455520,312,2014-09-04,1.0,31.99,9,2014-09,2014-35,1,Beginning,25.0,6.989999999999998,4
2132,94607,7312455520,312,2014-09-04,1.0,31.99,9,2014-09,2014-35,1,Beginning,25.0,6.989999999999998,4
2133,94608,7312455520,312,2014-09-05,2.0,63.98,9,2014-09,2014-35,1,Beginning,25.0,13.979999999999997,5
2134,94609,7312455520,312,2014-09-10,1.0,31.99,9,2014-09,2014-36,2,Middle,25.0,6.989999999999998,3
2135,94610,7312455520,312,2014-09-11,1.0,31.99,9,2014-09,2014-36,2,Middle,25.0,6.989999999999998,4
2136,94611,7312455520,312,2014-09-11,1.0,31.99,9,2014-09,2014-36,2,Middle,25.0,6.989999999999998,4
2137,94612,7312455520,312,2014-09-12,2.0,63.98,9,2014-09,2014-36,2,Middle,25.0,13.979999999999997,5
2138,94613,7312455520,312,2014-09-12,2.0,63.98,9,2014-09,2014-36,2,Middle,25.0,13.979999999999997,5
2139,94614,7312455520,312,2014-09-13,2.0,63.98,9,2014-09,2014-36,2,Middle,25.0,13.979999999999997,6
2140,94615,7312455520,312,2014-09-15,3.0,95.97,9,2014-09,2014-37,3,Middle,25.0,20.97,1
2141,94616,7312455520,312,2014-09-17,1.0,31.99,9,2014-09,2014-37,3,Middle,25.0,6.989999999999998,3
2142,94617,7312455520,312,2014-09-18,1.0,31.99,9,2014-09,2014-37,3,Middle,25.0,6.989999999999998,4
2143,94618,7312455520,312,2014-09-19,2.0,63.98,9,2014-09,2014-37,3,Middle,25.0,13.979999999999997,5
2144,94619,7312455520,312,2014-09-24,1.0,31.99,9,2014-09,2014-38,4,End,25.0,6.989999999999998,3
2145,94620,7312455520,312,2014-09-24,1.0,31.99,9,2014-09,2014-38,4,End,25.0,6.989999999999998,3
2146,94621,7312455520,312,2014-09-24,1.0,31.99,9,2014-09,2014-38,4,End,25.0,6.989999999999998,3
2147,94622,7312455520,312,2014-09-29,3.0,95.97,9,2014-09,2014-39,5,End,25.0,20.97,1
2148,94623,7312455520,312,2014-10-01,1.0,31.99,10,2014-10,2014-39,0,Beginning,25.0,6.989999999999998,3
2149,94624,7312455520,312,2014-10-01,1.0,31.99,10,2014-10,2014-39,0,Beginning,25.0,6.989999999999998,3
2150,94625,7312455520,312,2014-10-01,1.0,31.99,10,2014-10,2014-39,0,Beginning,25.0,6.989999999999998,3
2151,94626,7312455520,312,2014-10-02,1.0,31.99,10,2014-10,2014-39,0,Beginning,25.0,6.989999999999998,4
2152,94627,7312455520,312,2014-10-03,2.0,63.98,10,2014-10,2014-39,0,Beginning,25.0,13.979999999999997,5
2153,94628,7312455520,312,2014-10-03,2.0,63.98,10,2014-10,2014-39,0,Beginning,25.0,13.979999999999997,5
2154,94629,7312455520,312,2014-10-06,3.0,95.97,10,2014-10,2014-40,1,Beginning,25.0,20.97,1
2155,94630,7312455520,312,2014-10-08,1.0,31.99,10,2014-10,2014-40,1,Beginning,25.0,6.989999999999998,3
2156,94631,7312455520,312,2014-10-14,3.0,95.97,10,2014-10,2014-41,2,Middle,25.0,20.97,2
2157,94632,7312455520,312,2014-10-14,3.0,95.97,10,2014-10,2014-41,2,Middle,25.0,20.97,2
2158,94633,7312455520,312,2014-10-15,1.0,31.99,10,2014-10,2014-41,2,Middle,25.0,6.989999999999998,3
2159,94634,7312455520,312,2014-10-15,1.0,31.99,10,2014-10,2014-41,2,Middle,25.0,6.989999999999998,3
2160,94635,7312455520,312,2014-10-15,1.0,31.99,10,2014-10,2014-41,2,Middle,25.0,6.989999999999998,3
2161,94636,7312455520,312,2014-10-16,1.0,31.99,10,2014-10,2014-41,2,Middle,25.0,6.989999999999998,4
2162,94637,7312455520,312,2014-10-16,1.0,31.99,10,2014-10,2014-41,2,Middle,25.0,6.989999999999998,4
2163,94638,7312455520,312,2014-10-17,2.0,63.98,10,2014-10,2014-41,2,Middle,25.0,13.979999999999997,5
2164,94639,7312455520,312,2014-10-17,2.0,63.98,10,2014-10,2014-41,2,Middle,25.0,13.979999999999997,5
2165,94640,7312455520,312,2014-10-20,3.0,95.97,10,2014-10,2014-42,3,Middle,25.0,20.97,1
2166,94641,7312455520,312,2014-10-22,1.0,31.99,10,2014-10,2014-42,3,Middle,25.0,6.989999999999998,3
2167,94642,7312455520,312,2014-10-22,1.0,31.99,10,2014-10,2014-42,3,Middle,25.0,6.989999999999998,3
2168,94643,7312455520,312,2014-10-25,2.0,63.98,10,2014-10,2014-42,3,Middle,25.0,13.979999999999997,6
2169,94644,7312455520,312,2014-10-29,1.0,31.99,10,2014-10,2014-43,4,End,25.0,6.989999999999998,3
2170,94645,7312455520,312,2014-10-29,1.0,31.99,10,2014-10,2014-43,4,End,25.0,6.989999999999998,3
2171,94646,7312455520,312,2014-10-29,1.0,31.99,10,2014-10,2014-43,4,End,25.0,6.989999999999998,3
2172,94647,7312455520,312,2014-10-29,2.0,63.98,10,2014-10,2014-43,4,End,25.0,13.979999999999997,3
2173,94648,7312455520,312,2014-10-31,2.0,63.98,10,2014-10,2014-43,4,End,25.0,13.979999999999997,5
2174,94649,7312455520,312,2014-11-01,2.0,63.98,11,2014-11,2014-43,0,Beginning,25.0,13.979999999999997,6
2175,94650,7312455520,312,2014-11-04,3.0,95.97,11,2014-11,2014-44,1,Beginning,25.0,20.97,2
2176,94651,7312455520,312,2014-11-05,1.0,31.99,11,2014-11,2014-44,1,Beginning,25.0,6.989999999999998,3
2177,94652,7312455520,312,2014-11-05,2.0,63.98,11,2014-11,2014-44,1,Beginning,25.0,13.979999999999997,3
2178,94653,7312455520,312,2014-11-06,1.0,31.99,11,2014-11,2014-44,1,Beginning,25.0,6.989999999999998,4
2179,94654,7312455520,312,2014-11-07,1.0,31.99,11,2014-11,2014-44,1,Beginning,25.0,6.989999999999998,5
2180,94655,7312455520,312,2014-11-07,2.0,63.98,11,2014-11,2014-44,1,Beginning,25.0,13.979999999999997,5
2181,94656,7312455520,312,2014-11-12,1.0,31.99,11,2014-11,2014-45,2,Middle,25.0,6.989999999999998,3
2182,94657,7312455520,312,2014-11-21,2.0,63.98,11,2014-11,2014-46,3,Middle,25.0,13.979999999999997,5
2183,94658,7312455520,312,2014-11-25,3.0,95.97,11,2014-11,2014-47,4,End,25.0,20.97,2
2184,94659,7312455520,312,2014-11-26,1.0,31.99,11,2014-11,2014-47,4,End,25.0,6.989999999999998,3
2185,94660,7312455520,312,2014-12-03,1.0,31.99,12,2014-12,2014-48,1,Beginning,25.0,6.989999999999998,3
2186,94661,7312455520,312,2014-12-03,1.0,31.99,12,2014-12,2014-48,1,Beginning,25.0,6.989999999999998,3
2187,94662,7312455520,312,2014-12-03,1.0,31.99,12,2014-12,2014-48,1,Beginning,25.0,6.989999999999998,3
2188,94663,7312455520,312,2014-12-04,1.0,31.99,12,2014-12,2014-48,1,Beginning,25.0,6.989999999999998,4
2189,94664,7312455520,312,2014-12-11,1.0,31.99,12,2014-12,2014-49,2,Middle,25.0,6.989999999999998,4
2190,94665,7312455520,312,2014-12-12,1.0,31.99,12,2014-12,2014-49,2,Middle,25.0,6.989999999999998,5
2191,94666,7312455520,312,2014-12-12,2.0,63.98,12,2014-12,2014-49,2,Middle,25.0,13.979999999999997,5
2192,94667,7312455520,312,2014-12-15,3.0,95.97,12,2014-12,2014-50,3,Middle,25.0,20.97,1
2193,94668,7312455520,312,2014-12-16,3.0,95.97,12,2014-12,2014-50,3,Middle,25.0,20.97,2
2194,94669,7312455520,312,2014-12-16,3.0,95.97,12,2014-12,2014-50,3,Middle,25.0,20.97,2
2195,94670,7312455520,312,2014-12-17,1.0,31.99,12,2014-12,2014-50,3,Middle,25.0,6.989999999999998,3
2196,94671,7312455520,312,2014-12-17,1.0,31.99,12,2014-12,2014-50,3,Middle,25.0,6.989999999999998,3
2197,94672,7312455520,312,2014-12-18,1.0,31.99,12,2014-12,2014-50,3,Middle,25.0,6.989999999999998,4
2198,94673,7312455520,312,2014-12-18,1.0,31.99,12,2014-12,2014-50,3,Middle,25.0,6.989999999999998,4
2199,94674,7312455520,312,2014-12-19,2.0,63.98,12,2014-12,2014-50,3,Middle,25.0,13.979999999999997,5
2200,94675,7312455520,312,2014-12-22,3.0,95.97,12,2014-12,2014-51,4,End,25.0,20.97,1
2201,94676,7312455520,312,2014-12-31,1.0,31.99,12,2014-12,2014-52,5,End,25.0,6.989999999999998,3
2202,94677,7312455520,312,2014-12-31,1.0,31.99,12,2014-12,2014-52,5,End,25.0,6.989999999999998,3
2203,94678,7312455520,312,2014-12-31,1.0,31.99,12,2014-12,2014-52,5,End,25.0,6.989999999999998,3
2204,94679,7312455520,312,2015-01-02,2.0,63.98,1,2015-01,2015-00,0,Beginning,25.0,13.979999999999997,5
2205,94680,7312455520,312,2015-01-07,1.0,31.99,1,2015-01,2015-01,1,Beginning,25.0,6.989999999999998,3
2206,94681,7312455520,312,2015-01-07,1.0,31.99,1,2015-01,2015-01,1,Beginning,25.0,6.989999999999998,3
2207,94682,7312455520,312,2015-01-07,1.0,31.99,1,2015-01,2015-01,1,Beginning,25.0,6.989999999999998,3
2208,94683,7312455520,312,2015-01-09,2.0,63.98,1,2015-01,2015-01,1,Beginning,25.0,13.979999999999997,5
2209,94684,7312455520,312,2015-01-10,2.0,63.98,1,2015-01,2015-01,1,Beginning,25.0,13.979999999999997,6
2210,94685,7312455520,312,2015-01-12,3.0,95.97,1,2015-01,2015-02,2,Middle,25.0,20.97,1
2211,94686,7312455520,312,2015-01-14,1.0,31.99,1,2015-01,2015-02,2,Middle,25.0,6.989999999999998,3
2212,94687,7312455520,312,2015-01-14,2.0,63.98,1,2015-01,2015-02,2,Middle,25.0,13.979999999999997,3
2213,94688,7312455520,312,2015-01-15,1.0,31.99,1,2015-01,2015-02,2,Middle,25.0,6.989999999999998,4
2214,94689,7312455520,312,2015-01-17,2.0,63.98,1,2015-01,2015-02,2,Middle,25.0,13.979999999999997,6
2215,94690,7312455520,312,2015-01-21,1.0,31.99,1,2015-01,2015-03,3,Middle,25.0,6.989999999999998,3
2216,94691,7312455520,312,2015-01-21,2.0,63.98,1,2015-01,2015-03,3,Middle,25.0,13.979999999999997,3
2217,94692,7312455520,312,2015-01-22,1.0,31.99,1,2015-01,2015-03,3,Middle,25.0,6.989999999999998,4
2218,94693,7312455520,312,2015-01-22,1.0,31.99,1,2015-01,2015-03,3,Middle,25.0,6.989999999999998,4
2219,94694,7312455520,312,2015-01-23,2.0,63.98,1,2015-01,2015-03,3,Middle,25.0,13.979999999999997,5
2220,94695,7312455520,312,2015-01-24,2.0,63.98,1,2015-01,2015-03,3,Middle,25.0,13.979999999999997,6
2221,94696,7312455520,312,2015-01-24,2.0,63.98,1,2015-01,2015-03,3,Middle,25.0,13.979999999999997,6
2222,94697,7312455520,312,2015-01-26,3.0,95.97,1,2015-01,2015-04,4,End,25.0,20.97,1
2223,94698,7312455520,312,2015-01-28,1.0,31.99,1,2015-01,2015-04,4,End,25.0,6.989999999999998,3
2224,94699,7312455520,312,2015-01-30,1.0,31.99,1,2015-01,2015-04,4,End,25.0,6.989999999999998,5
2225,94700,7312455520,312,2015-01-31,2.0,63.98,1,2015-01,2015-04,4,End,25.0,13.979999999999997,6
2226,94701,7312455520,312,2015-02-02,3.0,95.97,2,2015-02,2015-05,1,Beginning,25.0,20.97,1
2227,94702,7312455520,312,2015-02-02,3.0,95.97,2,2015-02,2015-05,1,Beginning,25.0,20.97,1
2228,94703,7312455520,312,2015-02-03,3.0,95.97,2,2015-02,2015-05,1,Beginning,25.0,20.97,2
2229,94704,7312455520,312,2015-02-04,2.0,63.98,2,2015-02,2015-05,1,Beginning,25.0,13.979999999999997,3
2230,94705,7312455520,312,2015-02-05,1.0,31.99,2,2015-02,2015-05,1,Beginning,25.0,6.989999999999998,4
2231,94706,7312455520,312,2015-02-06,1.0,31.99,2,2015-02,2015-05,1,Beginning,25.0,6.989999999999998,5
2232,94707,7312455520,312,2015-02-11,1.0,31.99,2,2015-02,2015-06,2,Middle,25.0,6.989999999999998,3
2233,94708,7312455520,312,2015-02-11,2.0,63.98,2,2015-02,2015-06,2,Middle,25.0,13.979999999999997,3
2234,94709,7312455520,312,2015-02-12,1.0,31.99,2,2015-02,2015-06,2,Middle,25.0,6.989999999999998,4
